skill_major_id,skill_major,skill_sub_id,skill_sub,business_major_id,business_major,business_sub_id,business_sub,level
SK-17,財務・経理,SK-1701,財務会計,BZ-17,財務・経理,BZ-1702,資金調達,1
SK-17,財務・経理,SK-1701,財務会計,BZ-17,財務・経理,BZ-1703,管理会計,1
SK-17,財務・経理,SK-1701,財務会計,BZ-17,財務・経理,BZ-1704,補助金・官公庁資金の会計対応,1
SK-17,財務・経理,SK-1701,財務会計,BZ-17,財務・経理,BZ-1705,国際取引会計対応,1
SK-17,財務・経理,SK-1701,財務会計,BZ-17,財務・経理,BZ-1706,税務処理,1
SK-17,財務・経理,SK-1702,管理会計,BZ-02,プロジェクト管理,BZ-0202,プロジェクトコストマネジメント,1
SK-17,財務・経理,SK-1702,管理会計,BZ-17,財務・経理,BZ-1703,管理会計,1
SK-17,財務・経理,SK-1702,管理会計,BZ-18,調達,BZ-1805,調達コスト・実績管理,1
SK-17,財務・経理,SK-1703,税務,BZ-17,財務・経理,BZ-1706,税務処理,1
SK-17,財務・経理,SK-1704,外為・国際財務対応,BZ-08,経営企画,BZ-0803,海外展開戦略の企画・調整,1
SK-17,財務・経理,SK-1704,外為・国際財務対応,BZ-17,財務・経理,BZ-1702,資金調達,1
SK-17,財務・経理,SK-1704,外為・国際財務対応,BZ-17,財務・経理,BZ-1703,管理会計,1
SK-17,財務・経理,SK-1704,外為・国際財務対応,BZ-17,財務・経理,BZ-1705,国際取引会計対応,1
SK-17,財務・経理,SK-1705,資金調達,BZ-02,プロジェクト管理,BZ-0202,プロジェクトコストマネジメント,1
SK-17,財務・経理,SK-1705,資金調達,BZ-08,経営企画,BZ-0803,海外展開戦略の企画・調整,1
SK-17,財務・経理,SK-1705,資金調達,BZ-08,経営企画,BZ-0804,政策・公募制度の活用提案,1
SK-17,財務・経理,SK-1705,資金調達,BZ-17,財務・経理,BZ-1702,資金調達,1
SK-17,財務・経理,SK-1705,資金調達,BZ-17,財務・経理,BZ-1704,補助金・官公庁資金の会計対応,1
SK-17,財務・経理,SK-1705,資金調達,BZ-17,財務・経理,BZ-1705,国際取引会計対応,1
SK-17,財務・経理,SK-1706,予算・資金管理,BZ-02,プロジェクト管理,BZ-0202,プロジェクトコストマネジメント,1
SK-17,財務・経理,SK-1706,予算・資金管理,BZ-17,財務・経理,BZ-1701,財務管理,1
SK-17,財務・経理,SK-1706,予算・資金管理,BZ-17,財務・経理,BZ-1702,資金調達,1
SK-17,財務・経理,SK-1707,公的資金管理,BZ-08,経営企画,BZ-0804,政策・公募制度の活用提案,1
SK-17,財務・経理,SK-1707,公的資金管理,BZ-17,財務・経理,BZ-1701,財務管理,1
SK-17,財務・経理,SK-1707,公的資金管理,BZ-17,財務・経理,BZ-1702,資金調達,1
SK-17,財務・経理,SK-1707,公的資金管理,BZ-17,財務・経理,BZ-1703,管理会計,1
SK-17,財務・経理,SK-1707,公的資金管理,BZ-17,財務・経理,BZ-1704,補助金・官公庁資金の会計対応,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-02,プロジェクト管理,BZ-0206,プロジェクト品質・仕様管理,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-02,プロジェクト管理,BZ-0208,トレーサビリティ管理,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-03,宇宙機開発・製造,BZ-0308,品質監査対応,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-03,宇宙機開発・製造,BZ-0309,標準化対応,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-18,調達,BZ-1801,調達品選定,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-18,調達,BZ-1802,発注管理,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-18,調達,BZ-1803,納品管理,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-18,調達,BZ-1804,輸出管理・安全保障貿易対応,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-18,調達,BZ-1805,調達コスト・実績管理,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-19,検査・検収,BZ-1901,受入検査・ドキュメント検査,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-19,検査・検収,BZ-1902,検査・検収,1
SK-18,調達,SK-1801,調達品選定・管理,BZ-19,検査・検収,BZ-1903,出荷検査,1
SK-19,人事・労務,SK-1901,採用,BZ-02,プロジェクト管理,BZ-0204,プロジェクト体制・要員マネジメント,1
SK-19,人事・労務,SK-1901,採用,BZ-08,経営企画,BZ-0801,経営戦略の策定,1
SK-19,人事・労務,SK-1901,採用,BZ-20,人事・労務,BZ-2001,採用,1
SK-19,人事・労務,SK-1902,人材配置・評価,BZ-02,プロジェクト管理,BZ-0204,プロジェクト体制・要員マネジメント,1
SK-19,人事・労務,SK-1902,人材配置・評価,BZ-20,人事・労務,BZ-2003,人材育成・教育,1
SK-19,人事・労務,SK-1903,育成・教育,BZ-20,人事・労務,BZ-2003,人材育成・教育,1
SK-19,人事・労務,SK-1904,労務,BZ-02,プロジェクト管理,BZ-0204,プロジェクト体制・要員マネジメント,1
SK-19,人事・労務,SK-1904,労務,BZ-20,人事・労務,BZ-2002,労務管理,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-04,地上設備・施設管理,BZ-0405,ＩＴインフラ管理,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-05,打上運用,BZ-0503,射場セキュリティ管理,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-05,打上運用,BZ-0517,通信状態把握,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-06,衛星運用,BZ-0614,ミッション実行,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-07,衛星データ利活用,BZ-0705,データ品質管理,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-07,衛星データ利活用,BZ-0711,運用保守,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-16,総務,BZ-1602,契約・文書管理,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-21,情報セキュリティ・情報システム,BZ-2101,情報システム・情報セキュリティ管理運用,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-21,情報セキュリティ・情報システム,BZ-2102,情報セキュリティポリシー策定・運用,1
SK-20,情報システム・セキュリティ,SK-2001,情報システム,BZ-21,情報セキュリティ・情報システム,BZ-2103,サイバー攻撃対策,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-01,プロジェクト企画・考案,BZ-0104,新技術創造,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-04,地上設備・施設管理,BZ-0405,ＩＴインフラ管理,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-05,打上運用,BZ-0503,射場セキュリティ管理,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-05,打上運用,BZ-0517,通信状態把握,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-07,衛星データ利活用,BZ-0705,データ品質管理,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-07,衛星データ利活用,BZ-0711,運用保守,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-10,ガバナンス,BZ-1003,情報漏洩対策,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-21,情報セキュリティ・情報システム,BZ-2101,情報システム・情報セキュリティ管理運用,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-21,情報セキュリティ・情報システム,BZ-2102,情報セキュリティポリシー策定・運用,1
SK-20,情報システム・セキュリティ,SK-2002,サイバーセキュリティ（ITシステム）,BZ-21,情報セキュリティ・情報システム,BZ-2103,サイバー攻撃対策,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-01,プロジェクト企画・考案,BZ-0104,新技術創造,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0307,プロダクト品質検査・品質管理,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0309,標準化対応,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0328,通信系の設計,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0330,通信系の解析,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0340,データ処理系の設計,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0342,データ処理系の解析,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0344,ソフトウェア系の設計,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0346,ソフトウェア系の解析,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0348,ミッション系の設計,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-03,宇宙機開発・製造,BZ-0350,ミッション系の解析,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-04,地上設備・施設管理,BZ-0404,地上局設備管理,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-04,地上設備・施設管理,BZ-0405,ＩＴインフラ管理,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-05,打上運用,BZ-0503,射場セキュリティ管理,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-05,打上運用,BZ-0521,打上データの解析,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-06,衛星運用,BZ-0603,通信網設計・構築,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-06,衛星運用,BZ-0604,周波数調整,1
SK-20,情報システム・セキュリティ,SK-2003,サイバーセキュリティ（宇宙システム）,BZ-06,衛星運用,BZ-0608,衛星通信ネットワーク管理,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-01,プロジェクト企画・考案,BZ-0102,プロジェクト計画策定,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-01,プロジェクト企画・考案,BZ-0103,ロビー活動,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-02,プロジェクト管理,BZ-0207,ステークホルダーマネジメント,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-03,宇宙機開発・製造,BZ-0310,生産管理,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-05,打上運用,BZ-0501,射場運用計画策定,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-05,打上運用,BZ-0503,射場セキュリティ管理,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-05,打上運用,BZ-0504,国際調整・輸出管理対応業務,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-05,打上運用,BZ-0505,飛行レンジ安全確保,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-05,打上運用,BZ-0506,関連機関・地元ステークホルダーとの調整,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-05,打上運用,BZ-0508,落下位置シミュレーション,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-05,打上運用,BZ-0520,関連機関・地元ステークホルダーへの説明,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-06,衛星運用,BZ-0604,周波数調整,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-07,衛星データ利活用,BZ-0701,ユースケース企画,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-07,衛星データ利活用,BZ-0710,ＰｏＣ・利用支援,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-07,衛星データ利活用,BZ-0712,インサイト抽出,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-08,経営企画,BZ-0802,企業提携,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-08,経営企画,BZ-0804,政策・公募制度の活用提案,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-11,営業,BZ-1101,営業・顧客対応,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-11,営業,BZ-1102,新規顧客獲得,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-11,営業,BZ-1103,技術提案・企画,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-13,PR・広報,BZ-1301,ＰＲ・広報活動推進,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-13,PR・広報,BZ-1302,ブランディング・ＰＲ戦略の策定,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-13,PR・広報,BZ-1303,海外向けＰＲ,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-13,PR・広報,BZ-1304,エミネンス活動,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-13,PR・広報,BZ-1305,クライシスコミュニケーション,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-13,PR・広報,BZ-1306,ＩＲ（情報開示）,1
SK-21,基礎スキル,SK-2101,渉外力,BZ-17,財務・経理,BZ-1702,資金調達,1
SK-21,基礎スキル,SK-2102,語学力,BZ-01,プロジェクト企画・考案,BZ-0102,プロジェクト計画策定,1
SK-21,基礎スキル,SK-2102,語学力,BZ-01,プロジェクト企画・考案,BZ-0103,ロビー活動,1
SK-21,基礎スキル,SK-2102,語学力,BZ-02,プロジェクト管理,BZ-0207,ステークホルダーマネジメント,1
SK-21,基礎スキル,SK-2102,語学力,BZ-05,打上運用,BZ-0504,国際調整・輸出管理対応業務,1
SK-21,基礎スキル,SK-2102,語学力,BZ-05,打上運用,BZ-0506,関連機関・地元ステークホルダーとの調整,1
SK-21,基礎スキル,SK-2102,語学力,BZ-05,打上運用,BZ-0508,落下位置シミュレーション,1
SK-21,基礎スキル,SK-2102,語学力,BZ-05,打上運用,BZ-0520,関連機関・地元ステークホルダーへの説明,1
SK-21,基礎スキル,SK-2102,語学力,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-21,基礎スキル,SK-2102,語学力,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-21,基礎スキル,SK-2102,語学力,BZ-06,衛星運用,BZ-0604,周波数調整,1
SK-21,基礎スキル,SK-2102,語学力,BZ-08,経営企画,BZ-0803,海外展開戦略の企画・調整,1
SK-21,基礎スキル,SK-2102,語学力,BZ-11,営業,BZ-1101,営業・顧客対応,1
SK-21,基礎スキル,SK-2102,語学力,BZ-11,営業,BZ-1102,新規顧客獲得,1
SK-21,基礎スキル,SK-2102,語学力,BZ-11,営業,BZ-1103,技術提案・企画,1
SK-21,基礎スキル,SK-2102,語学力,BZ-13,PR・広報,BZ-1301,ＰＲ・広報活動推進,1
SK-21,基礎スキル,SK-2102,語学力,BZ-13,PR・広報,BZ-1302,ブランディング・ＰＲ戦略の策定,1
SK-21,基礎スキル,SK-2102,語学力,BZ-13,PR・広報,BZ-1303,海外向けＰＲ,1
SK-21,基礎スキル,SK-2102,語学力,BZ-13,PR・広報,BZ-1304,エミネンス活動,1
SK-21,基礎スキル,SK-2102,語学力,BZ-13,PR・広報,BZ-1305,クライシスコミュニケーション,1
SK-21,基礎スキル,SK-2102,語学力,BZ-13,PR・広報,BZ-1306,ＩＲ（情報開示）,1
SK-21,基礎スキル,SK-2102,語学力,BZ-17,財務・経理,BZ-1705,国際取引会計対応,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-01,プロジェクト企画・考案,BZ-0102,プロジェクト計画策定,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-02,プロジェクト管理,BZ-0208,トレーサビリティ管理,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-03,宇宙機開発・製造,BZ-0303,構成管理（コンフィギュレーション管理）,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-03,宇宙機開発・製造,BZ-0308,品質監査対応,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-05,打上運用,BZ-0501,射場運用計画策定,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-05,打上運用,BZ-0504,国際調整・輸出管理対応業務,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-06,衛星運用,BZ-0602,運用計画策定,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-07,衛星データ利活用,BZ-0701,ユースケース企画,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-07,衛星データ利活用,BZ-0702,サービス設計,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-07,衛星データ利活用,BZ-0712,インサイト抽出,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-14,法務,BZ-1402,輸出・安全保障貿易に関するコンプライアンス対応,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-15,知財,BZ-1501,知財戦略立案,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-15,知財,BZ-1502,知的財産権管理,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-16,総務,BZ-1601,社内規定整備,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-16,総務,BZ-1602,契約・文書管理,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-19,検査・検収,BZ-1901,受入検査・ドキュメント検査,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-21,情報セキュリティ・情報システム,BZ-2101,情報システム・情報セキュリティ管理運用,1
SK-21,基礎スキル,SK-2103,資料作成・文書化,BZ-21,情報セキュリティ・情報システム,BZ-2102,情報セキュリティポリシー策定・運用,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-01,プロジェクト企画・考案,BZ-0102,プロジェクト計画策定,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-02,プロジェクト管理,BZ-0206,プロジェクト品質・仕様管理,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-05,打上運用,BZ-0501,射場運用計画策定,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-06,衛星運用,BZ-0613,観測要求調整,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-07,衛星データ利活用,BZ-0701,ユースケース企画,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-07,衛星データ利活用,BZ-0702,サービス設計,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-07,衛星データ利活用,BZ-0708,アプリケーション企画・要件定義,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-09,事業開発,BZ-0904,ビジネスモデル検討,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-09,事業開発,BZ-0905,サービス仕様検討・要件定義,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-11,営業,BZ-1101,営業・顧客対応,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-11,営業,BZ-1102,新規顧客獲得,1
SK-21,基礎スキル,SK-2104,要件抽出・整理,BZ-11,営業,BZ-1103,技術提案・企画,1
SK-21,基礎スキル,SK-2105,要求・仕様書作成,BZ-01,プロジェクト企画・考案,BZ-0101,宇宙ミッション策定,1
SK-21,基礎スキル,SK-2105,要求・仕様書作成,BZ-01,プロジェクト企画・考案,BZ-0102,プロジェクト計画策定,1
SK-21,基礎スキル,SK-2105,要求・仕様書作成,BZ-02,プロジェクト管理,BZ-0206,プロジェクト品質・仕様管理,1
SK-21,基礎スキル,SK-2105,要求・仕様書作成,BZ-02,プロジェクト管理,BZ-0208,トレーサビリティ管理,1
SK-21,基礎スキル,SK-2105,要求・仕様書作成,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-01,プロジェクト企画・考案,BZ-0101,宇宙ミッション策定,2
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-01,プロジェクト企画・考案,BZ-0102,プロジェクト計画策定,2
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0303,構成管理（コンフィギュレーション管理）,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0304,デザインレビュー,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0306,接続・結合（インテグレーション）,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0307,プロダクト品質検査・品質管理,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0348,ミッション系の設計,2
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,2
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0350,ミッション系の解析,2
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-03,宇宙機開発・製造,BZ-0351,ミッション系の試験,2
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-05,打上運用,BZ-0512,衛星統合・点検,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-05,打上運用,BZ-0513,機体統合・点検,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-06,衛星運用,BZ-0603,通信網設計・構築,2
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-06,衛星運用,BZ-0614,ミッション実行,1
SK-22,領域専門性,SK-2201,人工衛星システム,BZ-06,衛星運用,BZ-0615,廃棄運用,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-01,プロジェクト企画・考案,BZ-0101,宇宙ミッション策定,2
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-01,プロジェクト企画・考案,BZ-0102,プロジェクト計画策定,2
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0303,構成管理（コンフィギュレーション管理）,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0304,デザインレビュー,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0306,接続・結合（インテグレーション）,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0307,プロダクト品質検査・品質管理,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0348,ミッション系の設計,2
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,2
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0350,ミッション系の解析,2
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-03,宇宙機開発・製造,BZ-0351,ミッション系の試験,2
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-05,打上運用,BZ-0512,衛星統合・点検,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-05,打上運用,BZ-0513,機体統合・点検,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-22,領域専門性,SK-2202,宇宙輸送システム,BZ-06,衛星運用,BZ-0603,通信網設計・構築,2
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0303,構成管理（コンフィギュレーション管理）,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0307,プロダクト品質検査・品質管理,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0308,品質監査対応,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0309,標準化対応,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0311,製造工程管理,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0312,構造系の設計,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0314,構造系の解析,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0315,構造系の試験,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0316,機構系の設計,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0318,機構系の解析,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0319,機構系の試験,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0320,推進系の設計,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0322,推進系の解析,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0323,推進系の試験,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0324,電気系の設計,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0326,電気系の解析,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0327,電気系の試験,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0328,通信系の設計,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0330,通信系の解析,1
SK-22,領域専門性,SK-2203,材料規格,BZ-03,宇宙機開発・製造,BZ-0331,通信系の試験,1
